,Unnamed: 0,smiles,eib,bandgap_chain,bandgap_crystal
9419,9419,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(c3ccccc3)(c3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)C(F)(F)F)c1)C2=O,,2.9754,
9468,9468,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3C)c(C)c1)C2=O,,2.8171,
9482,9482,[*]C=CC1CC([*])C2C(=O)N(CCCCCCCC)C(=O)C12,,5.3143,
9484,9484,[*]C=CC1CC([*])C2C(=O)N(CCCCCCCCC)C(=O)C12,,5.346,5.104
9486,9486,[*]C=CC1CC([*])C2C(=O)N(CCC)C(=O)C12,,5.2293,
9508,9508,[*]c1ccc(Oc2ccc3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)cc4)cc3c2)cc1,,2.1084,
9510,9510,[*]CCC1C(=O)N(CC)C(=O)C1[*],,5.7968,
9519,9519,[*]c1ccc(Oc2ccc(-n3c(=O)c4c(F)c5c(=O)n([*])c(=O)c5c(F)c4c3=O)cc2)cc1,,2.0806,
9520,9520,[*]c1ccc(-c2ccc(-n3c(=O)c4c(F)c5c(=O)n([*])c(=O)c5c(F)c4c3=O)cc2C)c(C)c1,1.7426467406781376,2.4968,
9522,9522,[*]c1ccc(-c2ccc(-n3c(=O)c4c(F)c5c(=O)n([*])c(=O)c5c(F)c4c3=O)cc2OC)c(OC)c1,0.2704993481729385,1.9563,
9523,9523,[*]c1ccc(-c2ccc(-n3c(=O)c4c(F)c5c(=O)n([*])c(=O)c5c(F)c4c3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,,2.6459,
9533,9533,[*]C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2c(C)cc(C)c(N4C(=O)c5ccc([*])cc5C4=O)c2C)C3=O)cc1,,3.5192,
9542,9542,[*]C(=O)c1ccc(N=Nc2ccc(C(=O)N3C(=O)N([*])C(CC)(CC)C3=O)cc2)cc1,0.8125938256168372,3.2554,
9545,9545,[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,,2.3791,
9564,9564,[*]c1ccc(C(=O)Oc2ccc3ccc(OC(=O)c4ccc(N5C(=O)CC(SCCOCCSC6CC(=O)N([*])C6=O)C5=O)cc4)cc3c2)cc1,,3.6454,
9581,9581,[*]c1ccc(Cc2ccc(N3C(=O)C4CCC5C(=O)N([*])C(=O)C5C4C3=O)c(C)c2)cc1C,2.964949447256565,4.8231,
9582,9582,[*]c1ccc(Oc2ccc(Oc3ccc(N4C(=O)C5CCC6C(=O)N([*])C(=O)C6C5C4=O)cc3)cc2)cc1,,4.5586,
9594,9594,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccccc3Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,,2.575,
9665,9665,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(C)(C)c3ccc(C(C)(C)c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc3)cc1)C2=O,,2.4803,
9667,9667,[*]c1ccc(C(=O)Nc2ccc(Oc3ccc(NC(=O)c4ccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,,1.6551,
9708,9708,[*]c1ccc(N(c2ccc(C#N)cc2)c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,,1.6309,
9709,9709,[*]c1ccc(N(c2ccc(C#N)cc2)c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)cc1,,2.0603,
9710,9710,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(N(c3ccc(C#N)cc3)c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,,1.8892,
9711,9711,[*]c1ccc(N(c2ccc(C#N)cc2)c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)cc1,,2.2952,
9730,9730,[*]C(=O)c1ccc2c(c1O)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([*])c(O)c5C4=O)cc3)cc1)C2=O,,2.4908,
9782,9782,[*]CCCN1C(=O)C2C3C=CC(C4C(=O)N([*])C(=O)C34)C2C1=O,2.713290497144204,5.4635,
9783,9783,[*]CCCCN1C(=O)C2C3C=CC(C4C(=O)N([*])C(=O)C34)C2C1=O,,5.6479,
9785,9785,[*]C1CCC(N2C(=O)C3C4C=CC(C5C(=O)N([*])C(=O)C45)C3C2=O)CC1,,5.7071,
9786,9786,[*]C1CCC(CC2CCC(N3C(=O)C4C5C=CC(C6C(=O)N([*])C(=O)C56)C4C3=O)CC2)CC1,,5.6263,
9811,9811,[*]c1ccc(Oc2cccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n([*])c(=O)c6cc5c4=O)cc3)c2C#N)cc1,,2.6618,
9817,9817,[*]c1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ncc([*])s5)C6=O)cc4C3=O)cc2)cc1,,1.988,
9818,9818,[*]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(-c6ncc([*])s6)c(=O)c5cc4c3=O)cc2)cc1,,1.8896,
9836,9836,[*]c1ccc(OCC2CCC(COc3ccc(-n4c(=O)c5cc6c(=O)n([*])c(=O)c6cc5c4=O)cc3)CC2)cc1,,2.3532,
9841,9841,[*]CC(c1ccccc1)C1C(=O)N(c2ccc(C(=O)Oc3ccc(C=O)cc3)cc2)C(=O)C1[*],,4.2725,
9849,9849,[*]C(=O)Nc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4cccc5c(N6C(=O)c7ccc([*])cc7C6=O)cccc45)cc2)C3=O)n1,,2.7647,
9852,9852,[*]C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4cccc5c(N6C(=O)c7ccc([*])cc7C6=O)cccc45)cc2)C3=O)cc1,,2.8733,
9885,9885,[*]c1ccc(C(=O)Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,0.471053772888193,2.8175,
9888,9888,[*]c1ccc(C(=O)Nc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,0.5566997861957748,2.402,
9902,9902,[*]c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(c4ccc6[nH]c([*])nc6c4)C5=O)cc3C2=O)cc1,,2.5083,
9903,9903,[*]c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc6[nH]c([*])nc6c4)C5=O)cc3C2=O)cc1,0.8758948425950663,2.4631,
9905,9905,[*]c1ccc(N2C(=O)c3ccc(-c4cccc5c4C(=O)N(c4ccc6[nH]c([*])nc6c4)C5=O)cc3C2=O)cc1,,2.8972,
9906,9906,[*]c1ccc(-c2nc3cc(-n4c(=O)c5cc6c(=O)n([*])c(=O)c6cc5c4=O)ccc3[nH]2)cc1,0.6684092972864617,2.1869,
9916,9916,[*]C(=O)N1CC(=O)N(C(=O)c2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)C1=O,,3.5902,
9933,9933,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(OCCCC)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,,2.6047,
9934,9934,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(OCCCCCCCC)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,,2.8168,
9980,9980,[*]c1ccc(SSc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,0.7812958001505517,2.0072,
9983,9983,[*]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2Br)c(Br)c1,0.5758164532794479,2.495,
9985,9985,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3Br)c(Br)c1)C2=O,,2.6559,
9987,9987,[*]c1ccc(Oc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2Br)c(Br)c1,,2.6591,
9990,9990,[*]c1cc(Br)c(Oc2c(Br)cc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2Br)c(Br)c1,,3.034,
9992,9992,[*]c1cc(Br)c(Oc2c(Br)cc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2Br)c(Br)c1,,2.9889,
9993,9993,[*]c1cc(Br)c(Oc2c(Br)cc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2Br)c(Br)c1,,2.9195,
10004,10004,[*]c1cccc2c(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cccc12,0.583447170980965,2.6101,
10014,10014,[*]c1cc(C=NC(=S)Nc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)ccc1Cl,0.5162677772088817,2.0258,
10018,10018,[*]c1ccc(-c2ccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)N([*])C6=O)cc4C3=O)c(C)c2)cc1C,,2.9249,
10026,10026,[*]CCCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N([*])C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,3.1043931731918857,3.6153,
10050,10050,[*]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2-c2ccccc2)cc1,,2.2077,
10057,10057,[*]C(=O)Nc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2cc(-c4nc5ccccc5o4)cc(N4C(=O)c5ccc([*])cc5C4=O)c2)C3=O)n1,,2.7885,
10062,10062,[*]C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2cc(-c4nc5ccccc5s4)cc(N4C(=O)c5ccc([*])cc5C4=O)c2)C3=O)cc1,,2.8046,
10065,10065,[*]C(=O)Nc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2cccc(N4C(=O)c5ccc([*])cc5C4=O)c2)C3=O)n1,0.9629466833209834,3.1626,
10066,10066,[*]C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2cccc(N4C(=O)c5ccc([*])cc5C4=O)c2)C3=O)cc1,,2.9009,
10093,10093,[*]CCCCCCOC(=O)SC(=O)O[*],3.0989592655729794,5.7553,
10097,10097,[*]CC(OC)C1(C)C(=O)OC(=O)C1([*])C,2.986341724692095,5.7374,
10099,10099,[*]CC(OCC(C)C)C1(C)C(=O)OC(=O)C1([*])C,,5.8465,
10103,10103,[*]CC(c1ccccc1)C1C(=O)OC(=O)C1[*],,5.1414,
10106,10106,[*]C=Cc1ccc([*])c2c1C(=O)OC2=O,1.2829563790601872,3.2587,
10107,10107,[*]CC(C)(N=C=O)C1C(=O)OC(=O)C1[*],3.511993388689757,6.0042,
10108,10108,[*]CC(OC(C)=O)C1C(=O)OC(=O)C1[*],,5.8319,
10111,10111,[*]CC(OC1CCCCC1)C1C(=O)OC(=O)C1[*],,5.6069,
10114,10114,[*]C1C(=O)OC(=O)C1C1C2CC(C(=O)OC3CCCCC3)C(C2)C1[*],4.159935655225092,6.058,
10117,10117,[*]Oc1ccc(C(=O)CCCCC(=O)c2ccc(OC([*])=O)cc2)cc1,2.8648819480358116,4.4774,
10118,10118,[*]Oc1ccc(C2(c3ccc(OC([*])=O)c(C)c3)CC3CCC2C3)cc1C,,4.3462,
10119,10119,[*]Oc1ccc(C2(c3ccc(OC([*])=O)c(Cl)c3)CC3CCC2C3)cc1Cl,,4.342,
10120,10120,[*]Oc1c(Cl)cc(C2(c3cc(Cl)c(OC([*])=O)c(Cl)c3)CC3CCC2C3)cc1Cl,,4.7964,4.6838
10121,10121,[*]Oc1c(Br)cc(C2(c3cc(Br)c(OC([*])=O)c(Br)c3)CC3CCC2C3)cc1Br,,4.6357,
10122,10122,[*]Oc1ccc(C(c2ccc(OC([*])=O)cc2)C2CC3CCC2C3)cc1,,4.7159,
10123,10123,[*]Oc1c(Cl)cc(C(c2cc(Cl)c(OC([*])=O)c(Cl)c2)C2CC3CCC2C3)cc1Cl,,5.0002,
10126,10126,[*]Oc1ccc(C(c2ccc(OC([*])=O)cc2)C2CCCCC2)cc1,,4.2410000000000005,
10128,10128,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)OCCN(CCOC([*])=O)c3ccc(OC)cc3)cc2)cc1,,4.1438,
10134,10134,[*]Oc1c(Cl)cc(C2(c3cc(Cl)c(OC([*])=O)c(Cl)c3)CC3CC2C2CCCC32)cc1Cl,,4.4278,
10138,10138,[*]Oc1ccc(C(CC)(c2ccccc2)c2ccc(OC([*])=O)cc2)cc1,3.1888318369749125,4.8841,
10139,10139,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CCc3ccccc32)cc1,3.291280256676652,4.7779,
10141,10141,[*]Oc1ccc(Cc2ccc(Cc3ccc(OC([*])=O)cc3)cc2)cc1,3.239710619494492,4.6825,
10142,10142,[*]CCCCOC(=O)SNCCCCCCNSC(=O)O[*],,5.3038,
10143,10143,[*]SC(=O)OCC(C)(C)COC(=O)SN1CCN([*])CC1,,4.4766,
10145,10145,[*]CCCC1CCN(SC(=O)OCCCCCCOC(=O)SN2CCC([*])CC2)CC1,,4.9129,
10148,10148,[*]CCCCCCOC(=O)SNc1ccc(Cc2ccc(NSC(=O)O[*])cc2)cc1,2.8700572123575245,3.9055,
10151,10151,[*]C=CC1CC([*])C2(Cl)OC(=O)OC12Cl,2.434310974278101,4.8717,
10152,10152,[*]OC(C)COC([*])=O,3.9905754304650745,6.8711,
10153,10153,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CC(C)CC(C)(C)C2)cc1,3.9315451795877374,4.6079,
10154,10154,[*]Oc1c(C)cc(C(c2cc(C)c(OC([*])=O)c(C)c2)(C(F)(F)F)C(F)(F)F)cc1C,,4.1871,
10155,10155,[*]OC1CCC(OC([*])=O)CC1,3.759198559576388,7.1614,
10156,10156,[*]CCCS(=O)(=O)CCCCS(=O)(=O)CCCOC(=O)O[*],4.163464427770869,6.5416,
10157,10157,[*]Oc1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccc(OC([*])=O)cc21,,4.341,
10158,10158,[*]CCOC(=O)O[*],4.080692711673038,7.4995,
10159,10159,[*]Oc1ccc(C(C)(C)c2ccc(OC([*])=O)c(CC)c2)cc1CC,,4.7687,
10160,10160,[*]Oc1ccc(C(C)(CCC#N)c2ccc(OC([*])=O)cc2)cc1,,4.9054,
10161,10161,[*]Oc1ccc(C(C)(CCC#N)c2ccc(OC([*])=O)c(C)c2)cc1C,3.228484536215092,4.6886,
10163,10163,[*]CC(OC(=O)OCC)C(COC(=O)O[*])OC(=O)OCC,4.088038885525188,6.9928,
10164,10164,[*]OC1CCC(OC(=O)OCCCCOC([*])=O)CC1,4.003716663100315,6.5845,
10165,10165,[*]CC(O)C(O)COC(=O)O[*],3.885151366885796,6.72,
10166,10166,[*]CC(OC=O)C(COC(=O)O[*])OC=O,4.027010558682561,7.0118,
10167,10167,[*]CC(OC(C)=O)C(COC(=O)O[*])OC(C)=O,3.9420415566582387,6.5157,
10168,10168,[*]CC(OC(=O)C(=O)OCC)C(COC(=O)O[*])OC(=O)C(=O)OCC,2.756256993627224,4.9152,
10172,10172,[*]CCCOC(=O)O[*],,7.197,
10173,10173,[*]OC1CCC(OC(=O)OCCCCCOC([*])=O)CC1,,6.9925,6.0614
10174,10174,[*]OC1CCC(OC(=O)OCCCCCCOC([*])=O)CC1,,7.1388,7.0127
10175,10175,[*]OC1CCC(OC(=O)OCCCCCCCOC([*])=O)CC1,,6.9944,
10177,10177,[*]Oc1ccc(C(C)=Cc2ccc(OC(=O)OCCCCOC([*])=O)cc2)cc1,,4.177,
10178,10178,[*]Oc1ccc(C(C)=Cc2ccc(OC(=O)OCCCCCOC([*])=O)cc2)cc1,,4.0699,
10179,10179,[*]Oc1ccc(C(C)=Cc2ccc(OC(=O)OCCCCCCOC([*])=O)cc2)cc1,,4.2998,
10185,10185,[*]CC(C)(C)COC(=O)O[*],4.143656292027213,6.9656,
10186,10186,[*]Oc1ccc(C(CC)c2ccc(OC([*])=O)cc2)cc1,,4.9315,4.7325
10187,10187,[*]Oc1ccc(C(C)(CC)c2ccc(OC([*])=O)c(C)c2)cc1C,,4.9006,
10188,10188,[*]Oc1ccc(C(C)(CC)c2ccc(OC([*])=O)c(Cl)c2)cc1Cl,,4.6543,
10189,10189,[*]Oc1ccc(C(C)(C)c2ccc(OC([*])=O)c(Cl)c2)cc1,,4.6926,
10190,10190,[*]Oc1ccc(C(C)(C)c2cc(Cl)c(OC([*])=O)c(Cl)c2)cc1,,4.494,
10191,10191,[*]Oc1ccc(C(C)(C)c2ccc(OC([*])=O)c(Cl)c2)cc1C,3.2946694659638536,4.7674,
10192,10192,[*]Oc1ccc(C(CCCC)(CCCC)c2ccc(OC([*])=O)cc2)cc1,,4.9185,
10193,10193,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CCCCCC2)cc1,3.4983788144589925,5.2222,
10197,10197,[*]Oc1ccc(C2(c3ccc(OC(=O)OC4C(C)(C)C(OC([*])=O)C4(C)C)cc3)CC3CCC2C3)cc1,,4.5809,
10198,10198,[*]Oc1ccc(C2(c3ccc(OC(=O)OC4C(C)(C)C(OC([*])=O)C4(C)C)cc3)CCC(C(C)(C)C)CC2)cc1,,4.8454,
10199,10199,[*]Oc1ccc(C(C)(c2ccccc2)c2ccc(OC(=O)OC3C(C)(C)C(OC([*])=O)C3(C)C)cc2)cc1,,5.0101,
10204,10204,[*]CCCCCCCCOC(=O)O[*],,7.1538,
10206,10206,[*]CCCCCCCCCCCCSC(=O)S[*],,4.692,
10207,10207,[*]Sc1ccc(Cc2ccc(SC([*])=O)cc2)cc1,3.5093811769676475,4.3437,
10209,10209,[*]Oc1ccc(C(c2ccc(OC([*])=O)cc2)C(Cl)Cl)cc1,3.057282788553901,4.7047,
10210,10210,[*]Oc1c(Br)cc(C(c2cc(Br)c(OC([*])=O)c(Br)c2)(C(F)(F)F)C(F)(F)F)cc1Br,,4.1483,
10211,10211,[*]Oc1ccc(C(=O)c2ccc(OC(=O)OC3C(C)(C)C(OC([*])=O)C3(C)C)cc2)cc1,,4.5062,
10213,10213,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)SCCCSC([*])=O)cc2)cc1,3.1012610904497926,4.9443,
10217,10217,[*]Oc1ccc2c(c1)C(C)(c1ccc(OC([*])=O)cc1)CC2(C)C,3.480866080439254,4.8509,
10218,10218,[*]Oc1c(Cl)cc(C(c2cc(Cl)c(OC([*])=O)c(Cl)c2)C(Cl)(Cl)Cl)cc1Cl,,4.4804,
10220,10220,[*]CC1CCC(COC(=O)O[*])CC1,,6.8439,
10221,10221,[*]CC(C)(COC(=O)O[*])C(=O)OCc1ccccc1,,5.7884,
10222,10222,[*]OC1CCCCC1OC([*])=O,4.085977974077,6.5485,
10224,10224,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)OCCCOC([*])=O)cc2)cc1,,4.6438,
10225,10225,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)OCCCCOC([*])=O)cc2)cc1,3.463308089453818,4.8972,
10227,10227,[*]Oc1cccc(OC(=O)Oc2ccc(C(C)(C)c3ccc(OC([*])=O)cc3)cc2)c1,,4.6142,
10230,10230,[*]CCCCOC(=O)OCC1CCC(COC(=O)O[*])CC1,,7.0059,
10231,10231,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)OCC3CCC(COC([*])=O)CC3)cc2)cc1,,4.8708,
10232,10232,[*]Oc1ccc(Cc2ccc(OC(=O)OCC3CCC(COC([*])=O)CC3)cc2)cc1,3.143603961243524,5.0983,
10233,10233,[*]OC(COC([*])=O)COC(C)(C)C,,6.0478,
10234,10234,[*]OC(COCCCC)COC([*])=O,,6.2574,
10235,10235,[*]OC(COCCOC)COC([*])=O,,5.976,
10236,10236,[*]C(=O)c1ccc2nc(-c3ccc(-c4nc5ccc([*])cc5nc4-c4ccccc4)cc3)c(-c3ccccc3)nc2c1,,3.0546,
10244,10244,[*]c1cccc(-c2nnc([*])n2-c2ccccc2)c1,2.223152459728624,3.9408,
10247,10247,[*]CCCc1nc2cc(-c3ccc4[nH]c([*])nc4c3)ccc2[nH]1,3.292748641220216,4.3737,
10250,10250,[*]c1ccc(N2CCC(c3cccc(C4=NN([*])CC4)c3)=N2)cc1,,2.8836,
10251,10251,[*]c1ccc(-n2cc3c(n2)C(=O)c2cn([*])nc2C3=O)cc1,1.1140125108487489,3.7547,
10252,10252,[*]CCCCCCn1cc2c(n1)C(=O)c1cn([*])nc1C2=O,1.484956110530968,4.1425,
10253,10253,[*]CCN([*])C(=O)CO,3.5311967270942404,5.8894,
10259,10259,[*]CCCCCCCCc1nnc([*])n1N,,5.476,
10260,10260,[*]CCCCCCCCCCc1nnc([*])n1N,,5.8601,
10261,10261,[*]CCCCCCCc1nnc([*])n1N,,5.5033,
10262,10262,[*]CCCCCCc1nnc([*])n1N,,5.5226,
10263,10263,[*]CCCCCc1nnc([*])n1N,,5.8053,
10264,10264,[*]CCCCc1nnc([*])n1N,3.0290155942901817,5.5305,
10265,10265,[*]CCc1nnc([*])n1N,3.884989462222436,6.022,
10267,10267,[*]CCCN([*])C=O,,5.9384,
10268,10268,[*]N=P([*])(Oc1cccc(Cl)c1)Oc1cccc(Cl)c1,3.7017578152625874,5.003,
10270,10270,[*]c1ccc(-c2ccc(-c3cc(-c4ccccc4)c4cc5c(-c6ccccc6)cc([*])nc5cc4n3)cc2)cc1,,2.8522,
10271,10271,[*]c1ccc(-c2ccc(-c3cc(-c4ccccc4)c4cc5nc([*])cc(-c6ccccc6)c5cc4n3)cc2)cc1,,2.7945,
10272,10272,[*]C=Cc1cccc(C=Cc2cc([*])ncn2)c1,1.522312204788244,3.4447,
10273,10273,[*]C=Cc1ccc(C=Cc2cc([*])ncn2)cc1,1.6543907186634947,2.9914,
10274,10274,[*]C=Cc1ccc(-c2ccc(C=Cc3cc([*])ncn3)cc2)cc1,1.5932403373249788,2.7449,
10276,10276,[*]C=Cc1cccc(C=Cc2cc([*])nc(-c3ccccc3)n2)c1,1.6242300295035772,3.2515,
10277,10277,[*]C=Cc1ccc(C=Cc2cc([*])nc(-c3ccccc3)n2)cc1,1.4788791085678223,2.736,
10279,10279,[*]c1ccc([*])[nH]1,2.8693233051630562,2.3622,
10287,10287,[*]C=Nc1cccc(N=Cc2cccc([*])n2)c1,1.706768845490776,3.2461,
10288,10288,[*]c1ccc([*])n1C,2.935477103439287,2.5204,
10289,10289,[*]Nc1ccc([*])cc1,3.38834557791778,4.2754,
10290,10290,[*]Nc1ccc([*])cc1C,3.687232157387937,3.6225,
10291,10291,[*]Nc1ccc([*])cc1Cl,,4.5808,
10296,10296,[*]c1ccc(-c2nc3cc4nc([*])[nH]c4cc3[nH]2)cc1,2.597463163115905,3.5933,
10297,10297,[*]c1cccc(-c2nc3cc4nc([*])[nH]c4cc3[nH]2)c1,2.5419588782009925,3.4806,
10298,10298,[*]CCCCc1nc2cc3nc([*])[nH]c3cc2[nH]1,3.3706916957300748,4.4728,
10301,10301,[*]CCCCCCCc1nc2ccc(-c3ccc4nc([*])[nH]c4c3)cc2[nH]1,,4.2648,
10304,10304,[*]c1nc(-c2ccccc2)nc(N([*])c2ccccc2)n1,2.3569190067043424,3.9647,
10305,10305,[*]c1nc(-c2ccccc2)nc(N([*])C)n1,2.5118476697889425,4.2928,
10306,10306,[*]c1nc(-c2ccccc2)nc(N([*])CC)n1,2.527203485781138,4.0578,
10307,10307,[*]Nc1nc([*])nc(-c2ccccc2)n1,2.1394331723696256,4.1706,
10308,10308,[*]c1nc(C)nc(N([*])c2ccccc2)n1,2.9308632342733274,4.5166,
10309,10309,[*]c1nc(C)nc(N([*])C)n1,2.723807068911313,4.3978,
10312,10312,[*]c1nc(Oc2ccccc2)nc(N([*])c2ccccc2)n1,3.349666148128663,4.5972,
10314,10314,[*]Nc1nc([*])nc(Cl)n1,2.1111272343276632,4.4835,4.2584
10315,10315,[*]c1nc(Cl)nc(N([*])c2ccccc2)n1,2.208452837221483,4.493,
10316,10316,[*]c1nc(Cl)nc(N(c2ccccc2)c2nc(Nc3ccccc3)nc(N([*])c3ccccc3)n2)n1,,3.6369,
10318,10318,[*]C(=NCCCCCC)N([*])CCCCCC,,4.2986,
10322,10322,[*]Cc1ccc(CN2CCN([*])C(C)C2)cc1,3.7943675271895296,4.6134,
10323,10323,[*]c1ccc2nc3c4cccc5c6nc7ccc([*])cc7nc6c6cccc(c3nc2c1)c6c45,,2.6823,
10328,10328,[*]c1ccc2[nH]c([*])nc2c1,2.499673951202505,3.5433,
10332,10332,[*]CCc1cnc([*])cn1,2.863591611686581,4.0835,
10339,10339,[*]c1ccc([*])nn1,1.4342234082909675,3.5021,
10340,10340,[*]N=Nc1ccc([*])cc1,0.3573119561390854,1.7681,
10341,10341,[*]N=Nc1cc([*])ccc1C,1.4663849471478088,2.9764,
10350,10350,[*]c1ccc(Cc2ccc(N([*])Cc3ccccc3)cc2)cc1,3.2879595655482907,4.1847,
10351,10351,[*]C1C=CC([*])N1,4.0135203612934305,4.8228,
10353,10353,[*]Nc1ccc([*])cc1OC,3.865525228062445,3.6964,
10354,10354,[*]C1=CC2=CC([*])=NC2=N1,-1.2205672897161632,1.1879,
10355,10355,[*]C1=CC2=NC([*])=CC2=N1,-0.5875101266123508,1.3597,
10359,10359,[*]NS(=O)Nc1cccc([*])n1,3.1111988129931483,4.2847,
10361,10361,[*]c1ccc([*])nc1,1.6817394367503815,3.0047,
10362,10362,[*]C1=NC2=CC([*])C=CC2=C1,1.7022065594213385,3.0661,
10372,10372,[*]N=C1C=CC([*])C=C1C,2.2009818226398625,3.5860000000000003,
10373,10373,[*]N=C1C=CC([*])C=C1Cl,2.3642079342968065,3.9985,
10378,10378,[*]c1ccc2cc(-c3nc4cc5nc([*])[nH]c5cc4[nH]3)ccc2c1,,3.1698,
10384,10384,[*]c1ccc(-c2ccc(-c3cc(-c4ccccc4)c4cc(-c5ccc6nc([*])cc(-c7ccccc7)c6c5)ccc4n3)cc2)cc1,,3.131,
10393,10393,[*]c1cccc(-c2nc3cc(-c4ccc5[nH]c([*])nc5c4)ccc3[nH]2)c1,2.243013284306328,3.4864,
10397,10397,[*]c1ccc(-c2ccc3nc([*])cc(-c4ccccc4)c3c2)cc1,1.8030412039775328,2.9322,
10398,10398,[*]c1ccc(-c2nc3ccc(-c4ccc5nc([*])c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,,3.0402,
10407,10407,[*]c1ccc(-c2cc(-c3ccccc3)c3cc(-c4ccc5nc([*])cc(-c6ccccc6)c5c4)ccc3n2)cc1,,3.236,
10408,10408,[*]c1ccc(-c2ccc(-c3ccc(-c4cc(-c5ccccc5)c5cc(-c6ccc7nc([*])cc(-c8ccccc8)c7c6)ccc5n4)cc3)cc2)cc1,,3.176,
10415,10415,[*]Nc1cc([*])ccc1C,,4.1316,
